psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfFlux_u,psfFlux_g,psfFlux_r,psfFlux_i,psfFlux_z,cModelFlux_u,cModelFlux_g,cModelFlux_r,cModelFlux_i,cModelFlux_z,spectroFlux_u,spectroFlux_g,spectroFlux_r,spectroFlux_i,spectroFlux_z,petromag_u,petromag_g,petromag_r,petromag_i,petromag_z,class
20.24129,19.51069,18.94451,18.67093,18.41034,8.004806,15.6931,26.43544,34.01076,43.2251,61.23378,152.7383,242.3762,313.1126,412.6345,19.95788,30.46283,48.83572,66.84462,84.36769,18.07798,17.07101,16.56621,16.28239,16.0533,GALAXY
21.90365,19.68904,18.48161,18.02722,17.73457,1.720659,13.3157,40.49055,61.53313,80.56282,15.47531,47.90515,144.5738,217.3826,298.1812,6.527543,17.61413,59.30311,96.62704,133.6973,20.13494,18.35702,17.13484,16.68856,16.3777,GALAXY
21.47124,19.67019,18.50798,18.09486,17.80223,2.571718,13.54889,39.51871,57.8164,75.69489,8.309913,37.43417,105.3617,163.134,231.2087,7.111681,16.80968,54.22136,86.7188,118.3162,20.58536,18.65942,17.51814,17.03122,16.65584,GALAXY
21.84137,20.13607,18.97169,18.49236,18.1884,1.823536,8.821196,25.78198,40.09109,53.03433,19.9825,38.40758,100.757,151.2121,215.6706,4.561372,12.29962,39.02833,65.49088,92.74048,20.0739,18.69865,17.62698,17.1752,16.79132,GALAXY
21.75121,19.87982,18.62168,18.1284,17.76896,1.983212,11.16979,35.58974,56.0578,78.05082,5.322965,37.44473,109.4913,173.7601,222.5369,4.556525,15.07382,50.23191,80.92613,112.3375,20.79257,18.65259,17.46034,16.94205,16.63608,GALAXY
24.52458,21.26666,19.71812,18.51041,17.83423,0.02844281,3.111524,12.96329,39.43008,73.49626,0.9332926,3.023544,12.82353,38.97037,72.53684,0.8358645,4.073919,15.74218,44.08131,75.98322,25.91246,21.4763,19.83035,18.59619,17.93759,STAR
22.94004,21.61835,20.22202,19.48256,19.03719,0.6373888,2.24887,8.148879,16.10357,24.25047,0.5601634,8.120593,32.81015,55.97892,70.09369,0.7892042,2.762193,13.77695,26.73352,38.46381,25.79914,20.41899,18.80168,18.19695,17.92844,GALAXY
21.70377,20.05728,19.13768,18.66676,18.21321,2.072643,9.485284,22.12672,34.14176,51.83552,12.41892,58.06993,120.2144,175.4298,248.5423,5.27189,15.10464,40.7162,68.49995,101.0207,20.2373,18.24228,17.35433,16.94864,16.56106,GALAXY
20.8355,19.36032,18.94463,18.59925,18.17724,4.628093,18.02445,26.43246,36.33197,53.58236,79.59777,264.8057,400.8118,533.397,617.3268,9.796565,24.09166,47.5081,68.50018,86.64631,17.86047,16.60463,16.16673,15.89108,15.82432,GALAXY
20.73618,19.4043,18.95255,18.63841,18.12886,5.072195,17.30885,26.24051,35.04471,56.02491,38.83384,112.7769,181.3223,254.1435,357.7043,9.991028,22.63705,44.5624,68.17717,86.93661,18.62815,17.45341,16.9472,16.60212,16.32114,GALAXY
19.70752,19.11139,18.93717,18.71103,18.65355,13.09007,22.66917,26.61474,32.77741,34.54451,16.21464,23.05228,26.3088,33.44454,35.08157,22.26925,24.22986,27.1379,34.98252,38.11357,19.58577,19.10042,19.0049,18.72757,18.60583,QSO
21.95255,19.90336,18.97896,18.47365,18.00479,1.64385,10.93018,25.60992,40.78778,62.80925,5.90483,36.04807,93.45873,145.9616,215.2206,3.399503,13.78955,41.35775,66.11307,92.39641,20.39341,18.78815,17.68911,17.22142,16.81796,GALAXY
20.3737,18.44419,17.65238,17.18741,16.6585,7.085166,41.91033,86.90535,133.3633,217.0679,76.52929,354.3548,744.7648,1132.606,1638.083,16.6774,54.52019,141.6995,224.8976,308.7136,17.95424,16.24137,15.43172,14.99001,14.69061,GALAXY
21.49074,19.58403,18.31422,17.89426,17.55615,2.525663,14.66798,47.23994,69.54961,94.95364,7.054274,42.84953,130.728,204.7814,238.798,7.249582,20.38993,65.61661,104.4739,145.3253,20.2653,18.45469,17.25348,16.75867,16.486,GALAXY
20.46748,19.77504,20.03451,20.25171,20.26686,6.498415,12.30161,9.685657,7.926705,7.750889,16.51711,76.76866,98.95738,102.8339,66.73893,12.40427,16.7867,19.15728,17.63587,18.7539,19.50834,17.90748,17.67846,17.60094,17.99164,GALAXY
21.15879,19.06891,18.08273,17.73524,17.30362,3.433698,23.57389,58.46664,80.52,119.8217,8.7024,86.89854,224.1426,319.8439,427.6022,10.00882,32.49727,82.71135,124.1232,166.6492,20.57486,17.69063,16.67287,16.28592,15.99304,GALAXY
19.35866,18.41685,18.23034,17.98647,17.76549,18.05137,42.97901,51.03398,63.88634,78.30036,36.49554,91.82806,139.1958,179.2683,209.702,27.03185,52.52598,75.91055,94.3399,102.6109,18.62654,17.61913,17.18415,16.9171,16.7746,GALAXY
21.50273,20.12874,19.42189,18.92055,18.57423,2.497762,8.880918,17.03032,27.02468,37.16521,11.19026,42.75624,84.68964,121.0465,167.3898,4.867574,11.11091,24.93578,38.38391,49.68226,20.02605,18.49062,17.7783,17.40342,17.13467,GALAXY
22.51388,20.38334,19.23603,18.88016,18.46466,0.9674441,7.024152,20.21032,28.04914,41.11464,24.0993,81.1424,178.7211,257.168,343.1712,3.638155,9.522361,29.52305,46.4639,61.90229,19.14113,17.94399,17.15522,16.70972,16.45529,GALAXY
21.58159,19.58434,18.62864,18.15899,17.73428,2.321632,14.66382,35.36235,54.50036,80.5846,6.931926,47.33896,120.3043,175.8555,267.968,4.97507,18.96793,51.2799,77.71848,106.4382,20.42179,18.43172,17.4394,17.00034,16.60049,GALAXY
20.81947,19.17654,18.16156,17.74125,17.29792,4.697067,21.34893,54.3717,80.07487,120.4529,12.89764,74.62837,180.5817,274.6366,406.7812,10.41093,28.53503,73.49763,116.6613,154.7458,19.99174,17.98553,16.9917,16.52447,16.14769,GALAXY
20.7445,19.12305,18.1651,17.81222,17.45074,5.033437,22.42704,54.19484,75.00832,104.6367,22.71032,73.81861,164.3049,237.5286,326.7334,10.26376,31.19878,75.58073,111.3349,148.1643,19.57066,17.97588,17.08868,16.68387,16.37062,GALAXY
19.73135,19.58458,19.39712,19.40172,18.98047,12.80582,14.66055,17.42334,17.34866,25.55346,13.95765,15.40157,18.40048,19.43003,28.11299,9.18246,9.448578,13.41081,13.86597,25.17986,19.71006,19.5375,19.38188,19.31197,18.79399,QSO
21.35998,19.6432,18.71836,18.27239,17.94742,2.850788,13.89004,32.55752,49.09498,66.21844,7.91573,49.86324,122.2054,179.9838,239.1513,4.737196,17.38837,45.87812,71.01668,95.54335,20.34722,18.37443,17.39455,16.96349,16.67232,GALAXY
21.14816,19.35536,18.4684,18.09129,17.76005,3.467615,18.10692,40.98628,58.00674,78.69402,7.786087,50.58454,120.913,176.1761,252.1405,6.345829,23.43427,56.09015,82.70963,107.6458,20.35334,18.34978,17.40253,17.00719,16.65128,GALAXY
21.75291,20.04941,18.81285,18.38172,18.0097,1.980067,9.554287,29.84366,44.3921,62.52567,3.478179,25.07821,77.72458,119.1148,151.5896,4.834618,12.78778,39.80938,63.57774,87.50518,21.78514,19.05873,17.77359,17.3155,17.05767,GALAXY
22.11114,20.48668,19.3577,18.8234,18.33198,1.416981,6.386208,18.06764,29.55438,46.46214,9.329265,39.01511,89.65517,138.767,186.0227,4.151728,10.0377,28.09092,48.3235,67.78815,20.534,18.74483,17.75812,17.25239,16.89565,GALAXY
18.76047,17.80987,17.43972,17.33311,17.31267,31.31879,75.17113,105.7085,116.615,118.8268,32.48976,78.34915,105.1523,117.4454,117.9267,55.44233,78.37457,104.5744,117.6978,123.547,18.79823,17.81659,17.50296,17.38008,17.38132,STAR
22.07355,20.20469,19.13499,18.62651,18.08485,1.467848,8.280848,22.1815,35.43095,58.34295,25.86525,50.29989,122.0723,184.8573,276.8246,3.84022,12.77458,35.7777,61.35543,90.05486,19.69967,18.47698,17.46615,17.00089,16.58254,GALAXY
21.41293,20.48497,19.96402,19.6538,19.34313,2.714411,6.39625,10.33551,13.75331,18.2826,21.76155,57.51599,99.34542,138.2493,172.9814,3.92549,8.674181,15.72671,22.38817,27.03659,19.30795,18.17836,17.56103,17.19398,17.07839,GALAXY
21.42519,19.55283,18.59267,18.16468,17.83592,2.683778,15.09571,36.55323,54.21528,73.38201,26.19957,129.0407,228.067,315.7893,365.0598,5.87844,19.71173,48.75954,74.34466,97.95981,18.92973,17.45432,16.78162,16.43283,16.22083,GALAXY
20.86314,19.13812,18.28067,17.87371,17.54516,4.511551,22.11791,48.72242,70.87799,95.92012,18.21875,65.13799,141.0454,210.4547,264.4213,8.277246,27.96011,64.04383,95.0239,122.3739,19.66464,18.10373,17.23206,16.81008,16.56055,GALAXY
20.83319,19.12983,18.25706,17.85988,17.45849,4.637982,22.28747,49.79338,71.78666,103.892,14.82045,72.52308,167.6906,221.3325,311.8293,8.610044,28.60523,69.85271,104.1684,136.9364,19.70506,18.07336,17.13802,16.76059,16.3906,GALAXY
21.4163,20.11771,19.60781,19.23676,19.05243,2.705972,8.971633,14.34972,20.19574,23.91188,19.38193,58.1475,105.9003,137.7902,166.2483,7.096984,15.48035,27.11098,38.79331,47.60394,19.2816,18.15534,17.54397,17.2746,17.1358,GALAXY
20.21605,18.33514,17.4646,16.96023,16.63487,8.193211,46.3385,103.3142,164.4026,221.8442,38.7063,223.049,532.8768,770.2867,1004.208,18.81358,64.06825,164.5346,256.6034,348.5768,18.52311,16.6823,15.73766,15.30414,14.973,GALAXY
21.02572,19.1858,18.28649,17.88613,17.54345,3.882831,21.16756,48.46218,70.07219,96.07115,20.92875,99.10712,222.3078,328.7372,429.5814,9.956964,31.17348,76.91095,117.8237,159.7669,19.26627,17.66771,16.77392,16.355,16.10215,GALAXY
20.86002,19.12612,18.25179,17.8641,17.53455,4.52457,22.36378,50.03569,71.50819,96.86225,29.27479,150.7078,352.8815,472.7289,657.575,10.5746,33.87416,82.24725,122.6704,164.756,18.99437,17.21768,16.29821,15.94591,15.62717,GALAXY
19.15379,17.59524,17.04236,16.72508,16.52761,21.8005,91.60168,152.4243,204.1585,244.879,75.88588,331.2249,614.9056,833.1152,1051.037,57.73748,134.7969,240.0564,330.2445,410.1813,17.83505,16.24573,15.58566,15.26984,15.03991,GALAXY
21.18384,19.77155,19.20898,18.75886,18.51188,3.355126,12.3412,20.7202,31.36479,39.36374,13.63583,53.44051,101.6956,154.0387,188.7658,9.303678,19.14534,38.7111,60.9325,77.94763,19.68542,18.21697,17.49392,17.06109,16.9294,GALAXY
21.25761,19.39416,18.58164,18.1031,17.59509,3.13394,17.47135,36.92674,57.37938,91.60883,9.536881,44.64773,104.7893,155.524,215.3598,7.59651,22.24351,55.4376,89.28497,122.5946,20.17737,18.5015,17.54857,17.10201,16.75969,GALAXY
21.00797,19.85369,19.24827,18.84443,18.63684,3.946994,11.44193,19.98364,28.98747,35.08082,17.33811,54.41021,91.02818,126.8361,191.1896,9.30363,18.54528,35.55334,53.09563,65.86623,19.50367,18.23494,17.6387,17.29626,16.96969,GALAXY
19.5627,18.75154,18.49259,18.09439,17.95987,14.95824,31.57756,40.08287,57.84124,65.46322,60.07983,156.8564,242.9582,325.0898,400.7474,28.9866,50.76657,74.86867,106.5279,117.3004,18.08647,17.0163,16.57921,16.26568,16.09636,GALAXY
20.6151,18.71947,17.90896,17.46275,17.00927,5.671443,32.52423,68.61399,103.4898,157.1388,37.56732,179.2199,426.1915,616.6061,826.0671,11.47475,40.05582,105.3093,166.6735,225.5349,18.60367,16.98304,16.00026,15.55574,15.23617,GALAXY
20.44765,19.30286,18.43859,18.12045,17.71892,6.618286,19.00408,42.12714,56.46997,81.73264,41.89047,156.2365,285.4504,380.5859,487.8092,13.6677,33.05001,68.02255,102.0084,131.2753,18.48702,17.08169,16.42021,16.08491,15.89653,GALAXY
21.10732,20.02412,19.70907,19.40655,18.9052,3.600947,9.779498,13.07183,17.27164,27.39059,20.8653,60.11111,92.04076,126.5789,167.1447,6.20345,13.3233,23.91293,34.71955,41.78879,19.29512,18.12828,17.65181,17.27591,17.02509,GALAXY
17.40511,17.03785,17.09508,16.94962,17.11876,109.1329,153.059,145.2,166.016,142.0635,108.77,157.448,147.0473,167.3725,148.2176,161.7445,180.5269,173.2354,197.3074,173.0665,17.44635,17.06817,17.12478,16.98829,17.13815,QSO
21.19278,19.30884,18.59229,18.20966,17.74269,3.327512,18.8997,36.56615,52.01506,79.9626,23.17689,104.5453,199.6403,273.1628,340.8018,7.286219,22.71733,55.38071,84.13159,111.6805,19.31908,17.70407,16.94158,16.57625,16.28524,GALAXY
20.78692,19.5284,18.95132,18.57967,18.31334,4.840265,15.43922,26.27021,36.99314,47.26701,39.64771,160.1418,287.9681,379.2431,443.9647,10.16897,23.6535,45.98551,66.92254,83.3899,18.79634,17.1115,16.50066,16.21644,16.09785,GALAXY
21.60622,19.56356,18.58761,18.1365,17.67272,2.269172,14.94716,36.72404,55.64133,85.28596,11.80334,55.32246,161.2808,243.4907,354.8076,6.547684,17.72687,54.74259,87.01957,118.9477,20.1297,18.28211,17.11908,16.65603,16.25651,GALAXY
20.8349,19.88238,19.37019,19.09073,18.79668,4.630677,11.14345,17.86093,23.10361,30.27403,18.87345,46.61617,70.66057,102.9376,119.4896,7.479718,16.18342,26.88391,35.6763,39.94596,19.53095,18.41549,17.94914,17.57953,17.42493,GALAXY
21.18502,19.0664,17.88919,17.4416,16.93357,3.351474,23.62845,69.87535,105.5257,168.4857,33.28093,126.5998,317.6349,479.3197,634.7083,7.793053,31.27905,94.40853,155.3833,220.3232,19.07272,17.36689,16.3101,15.83665,15.49413,GALAXY
21.46415,19.15631,18.17531,17.64783,17.22141,2.588674,21.75056,53.68776,87.27015,129.2473,6.533427,40.10579,110.7427,172.694,249.3391,6.731713,25.00955,72.75255,114.7415,161.2946,20.68116,18.49405,17.43392,16.94155,16.56867,GALAXY
21.29865,19.25711,18.20671,17.79342,17.3308,3.017226,19.82195,52.15701,76.31824,116.8586,5.771535,41.75609,109.0605,170.6225,258.0241,6.228593,23.64331,64.33621,98.37023,134.8169,20.60042,18.52847,17.4665,16.9884,16.56254,GALAXY
21.15948,19.49841,18.56441,18.18816,17.78967,3.431511,15.87171,37.51742,53.05544,76.57594,6.175016,30.10092,70.68822,105.503,143.7339,5.840692,18.9989,46.13247,66.58823,87.32256,20.59745,18.88421,17.95384,17.51016,17.17311,GALAXY
21.02431,19.28594,18.46297,17.99094,17.60231,3.887889,19.30257,41.19168,63.62393,91.00153,12.92239,52.88655,123.4104,173.7849,231.4778,6.357001,23.10695,55.87773,83.72985,106.7943,19.91282,18.22177,17.31511,16.89429,16.59781,GALAXY
21.12819,19.25633,18.30856,17.87411,17.34488,3.532187,19.83619,47.48697,70.85247,115.3534,19.18956,71.71012,172.298,257.6402,327.4109,6.241863,23.85557,63.65469,96.08078,131.4139,19.40026,17.80524,16.77677,16.37972,16.06503,GALAXY
21.37559,20.41558,20.17967,19.89795,19.55774,2.809902,6.81855,8.473176,10.98256,14.99169,26.38867,70.27177,97.98782,117.7647,144.7165,5.615199,10.71634,15.65954,18.66369,17.88566,19.02726,17.96267,17.53348,17.30806,17.1362,GALAXY
20.42354,18.45918,17.58396,17.03211,16.47778,6.767043,41.33581,92.55818,153.8704,256.3794,68.87148,313.018,688.1886,1098.819,1656.958,12.80599,53.55087,142.7885,233.8944,328.0594,18.07735,16.37006,15.46766,14.96435,14.58853,GALAXY
21.07261,20.09075,19.50451,19.27543,18.85513,3.718269,9.197285,15.78234,19.48904,28.68534,23.34339,67.42792,102.5525,140.1379,165.294,6.372633,13.50245,23.44404,33.41521,39.68267,19.15382,17.99875,17.53553,17.19375,17.08677,GALAXY
20.42227,19.3612,18.97972,18.56092,18.2499,6.774973,18.00988,25.59195,37.63774,50.11239,20.28643,55.16105,96.95316,144.5508,184.4741,12.4246,23.24574,38.68109,54.26247,63.6893,19.261,18.18753,17.62874,17.19754,16.98755,GALAXY
19.80878,19.42708,19.21985,19.11628,19.02891,11.92412,16.94944,20.5138,22.56639,24.43653,12.12521,17.16822,20.47582,22.48469,24.29814,13.7417,16.80831,20.71704,23.03176,28.91228,19.89747,19.48787,19.30058,19.22581,19.247,QSO
22.6999,20.85845,19.69138,19.25961,18.63001,0.808282,4.533652,13.28653,19.77521,35.30248,5.821569,44.91984,93.22684,139.6461,219.6181,1.952587,6.722848,19.52391,34.62183,50.83722,21.84923,18.53073,17.66672,17.18014,16.69327,GALAXY
21.19508,19.52721,18.74684,18.3641,17.92886,3.320466,15.45615,31.71442,45.11831,67.36007,19.61429,79.07947,170.5832,248.9817,311.7521,7.146804,19.46981,48.36489,74.33277,100.763,19.31726,17.90066,17.08123,16.68417,16.43514,GALAXY
21.24171,19.27754,18.43145,18.00908,17.58835,3.180354,19.45252,42.40479,62.56944,92.17873,12.70703,46.80699,107.2249,158.2411,218.5126,7.312725,23.57923,57.45799,86.59573,117.0932,20.18803,18.43487,17.50413,17.06165,16.67518,GALAXY
21.2517,19.50308,18.71669,18.25287,17.82535,3.151128,15.8035,32.60759,49.98565,74.09989,19.75157,81.03214,184.1928,277.9245,387.9077,5.445271,20.96912,53.17938,87.53769,124.6718,19.31998,17.82773,16.94492,16.49515,16.16753,GALAXY
18.798,17.66446,17.18875,17.02967,16.94481,30.2545,85.94418,133.199,154.217,166.7501,29.16913,88.05431,131.2094,155.9191,170.9353,47.61727,80.98421,120.3324,142.5041,155.5582,18.86114,17.69765,17.24971,17.06959,16.97194,STAR
20.38102,18.87378,18.04686,17.58765,17.28164,7.037503,28.21533,60.43005,92.24419,122.2724,29.77213,116.559,245.464,356.2919,491.4261,14.69541,42.97044,96.14153,145.9151,193.1781,18.88571,17.43115,16.63284,16.22601,15.92802,GALAXY
20.29425,18.80456,18.12807,17.71726,17.40633,7.62345,30.07278,56.07503,81.86399,109.0057,21.10123,96.67914,208.0318,290.4515,364.862,14.48729,40.34648,83.88376,124.9573,161.3967,19.13552,17.57597,16.75806,16.37269,16.09324,GALAXY
21.39706,20.3655,20.10694,19.81417,19.53877,2.754587,7.140564,9.060393,11.86399,15.25714,33.52235,96.80634,132.7344,168.3359,185.7299,4.928356,10.44052,17.25902,23.93956,29.01561,18.91545,17.62381,17.3204,17.11497,16.94946,GALAXY
20.51781,18.52752,17.63589,17.21664,16.73061,6.203754,38.8139,88.23534,129.8204,203.1184,29.20071,169.5476,425.0642,639.5893,853.0887,14.20606,47.34898,130.6618,203.9011,291.7104,18.83349,16.97205,15.97759,15.51457,15.19248,GALAXY
21.9522,19.94847,18.89617,18.43713,18.15234,1.644392,10.48522,27.63915,42.18344,54.82581,24.85703,47.02687,110.5784,161.8787,201.1876,4.087596,13.00342,36.01674,56.02194,78.65875,19.71988,18.29787,17.37171,16.92751,16.88977,GALAXY
21.25143,19.47276,18.57726,18.18828,17.85603,3.151921,16.25106,37.07596,53.04955,72.03504,6.886002,37.93454,88.69118,131.8436,175.6879,7.224744,22.06114,51.65405,77.1079,104.9157,20.32011,18.62347,17.72221,17.28444,17.01905,GALAXY
20.92011,18.90614,18.0594,17.614,17.2127,4.28048,27.38658,59.73642,90.03189,130.289,12.72768,104.3422,253.0532,377.9152,534.2012,10.22605,34.37188,88.85287,138.582,191.4491,19.83,17.44553,16.42863,15.96695,15.56927,GALAXY
20.6984,19.25652,18.65674,18.26718,18.04299,5.252066,19.83279,34.45872,49.33136,60.63725,35.87654,120.3767,227.2128,330.7416,427.8116,10.56761,27.24607,55.6067,81.63714,104.8726,18.61021,17.33296,16.68969,16.31631,16.06405,GALAXY
16.67478,15.5236,15.10461,14.88029,14.94271,213.8396,617.3902,908.1443,1116.561,1054.179,215.2883,626.4329,916.6405,1126.538,1070.01,164.197,646.266,930.8017,1072.053,1160.518,16.7312,15.56738,15.15236,14.94173,14.99062,STAR
20.78139,19.62341,19.0938,18.68634,18.49106,4.865036,14.14554,23.03921,33.53128,40.12609,19.38034,47.65915,83.81029,114.6109,128.4103,10.1884,20.04764,39.13118,57.89602,74.16563,19.35448,18.31382,17.7259,17.38907,17.32016,GALAXY
21.33793,19.83146,19.01172,18.60625,18.25245,2.909557,11.67852,24.84857,36.0985,49.99475,7.541245,37.13549,82.23587,119.0135,170.5602,6.308493,16.69066,37.43548,57.95664,79.97929,20.3029,18.71835,17.8305,17.39181,17.04275,GALAXY
20.73415,19.92363,19.79052,19.50309,19.38201,5.081725,10.72797,12.1269,15.80183,17.63737,17.4211,47.3716,62.26611,78.71833,77.45232,8.789095,14.24621,18.50375,25.81772,27.15073,19.54941,18.41336,18.11398,17.87183,17.98181,GALAXY
21.15033,19.37808,18.43186,17.98053,17.60491,3.460663,17.73195,42.38898,64.23716,90.78344,5.049956,37.82165,92.75274,141.1942,191.0504,5.963855,21.83488,56.74626,89.72685,124.7825,20.67975,18.66716,17.67646,17.21409,16.88386,GALAXY
21.37542,19.28952,18.30213,17.87907,17.40263,2.810344,19.23899,47.76891,70.52906,109.3771,9.27563,40.16817,107.1634,161.8939,233.5755,6.545349,23.01857,61.89918,96.51933,136.2316,20.21601,18.57132,17.48747,17.02742,16.66756,GALAXY
21.79202,20.65773,19.8644,19.33662,18.8021,1.909312,5.454932,11.32904,18.42084,30.12304,32.12209,60.23854,110.5506,157.8138,195.6634,3.914154,8.859468,21.44413,34.86013,49.9716,19.21045,18.12203,17.51748,17.1756,16.97188,GALAXY
20.23334,19.20829,18.77156,18.39353,18.20959,8.063689,20.73361,31.00041,43.91163,52.00891,21.25822,57.19901,85.93723,112.9695,141.6488,15.28847,28.62034,45.80466,62.71883,74.26548,19.18201,18.12349,17.66575,17.38121,17.13453,GALAXY
17.48761,16.26406,15.83979,15.70495,15.60997,101.1471,312.1604,461.4087,522.4196,570.1776,100.6164,315.8634,460.2324,531.7023,568.8336,151.3182,315.82,478.5409,561.599,607.5985,17.53477,16.3055,15.89484,15.72993,15.67885,STAR
23.42439,20.58758,19.09005,18.13647,17.58027,0.3808985,5.819208,23.11899,55.64274,92.86762,4.056196,5.80201,23.32073,55.95923,91.55374,0.882781,5.304999,23.95865,60.91269,101.5796,22.1897,20.63647,19.09574,18.17971,17.66302,STAR
23.66128,21.84661,20.10536,19.49797,19.07824,0.2860361,1.820954,9.073639,15.87659,23.34901,13.58412,4.926392,22.71851,44.41725,66.39772,0.1239516,2.837051,11.68845,21.70043,30.5208,20.97539,20.85433,19.16584,18.43895,18.05003,GALAXY
20.77768,19.10093,18.16251,17.64125,17.28794,4.881695,22.88876,54.3243,87.80037,121.5651,15.85843,83.75883,191.0148,291.0078,405.3232,10.7807,32.27691,80.68871,131.1106,181.6519,19.5097,17.78803,16.88022,16.4356,16.08658,GALAXY
18.51708,17.21537,16.71338,16.53095,16.47216,39.18872,129.9729,206.3706,244.1292,257.71,38.86013,130.2327,208.6887,245.765,257.0219,40.62579,123.5731,220.5199,280.0738,320.4858,18.59582,17.24961,16.74987,16.56923,16.50349,STAR
20.7248,18.80571,17.78495,17.28599,16.85986,5.125729,30.04091,76.91605,121.7873,180.3217,17.25898,111.5556,278.8318,413.5256,577.0083,11.2076,36.6784,100.3932,159.4877,221.4009,19.43362,17.47902,16.4492,16.0069,15.63877,GALAXY
22.1914,20.26372,19.54841,19.26062,19.21393,1.313986,7.84254,15.15679,19.75683,20.59999,1.225475,7.875563,15.18468,20.05821,20.1997,2.114304,8.632584,16.71821,23.03786,28.67681,22.62262,20.33481,19.59808,19.2928,19.45069,STAR
24.27706,21.84113,20.10881,19.35171,18.93212,0.09390312,1.830222,9.044843,18.16661,26.71905,3.529847,4.442183,22.55983,37.83454,61.90303,1.118139,2.855772,11.89709,23.4936,34.24989,23.89324,21.0162,19.13898,18.5078,18.09179,GALAXY
17.96566,16.87882,16.79196,16.83587,16.88013,65.12321,177.2029,191.9625,184.3527,176.9866,64.43354,180.7014,191.7353,189.3701,178.1071,122.1518,175.27,195.8352,200.0508,199.5527,18.02341,16.90911,16.84759,16.86085,16.94205,STAR
